1, -10000.0, -12500.0
2, -10000.0, -11500.0
3, -10000.0, -10500.0
4, -10000.0, -9500.0
5, -10000.0, -8500.0
6, -10000.0, -7500.0
7, -10000.0, -6500.0
8, -10000.0, -5500.0
9, -10000.0, -4500.0
10, -10000.0, -3500.0
11, -10000.0, -2500.0
12, -10000.0, -1500.0
13, -10000.0, -500.0
14, -10000.0, 500.0
15, -10000.0, 1500.0
16, -10000.0, 2500.0
17, -10000.0, 3500.0
18, -10000.0, 4500.0
19, -10000.0, 5500.0
20, -10000.0, 6500.0
21, -10000.0, 7500.0
22, -10000.0, 8500.0
23, -10000.0, 9500.0
24, -10000.0, 10500.0
25, -10000.0, 11500.0
26, -10000.0, 12500.0
27, -9000.0, -12500.0
28, -9000.0, -11500.0
29, -9000.0, -10500.0
30, -9000.0, -9500.0
31, -9000.0, -8500.0
32, -9000.0, -7500.0
33, -9000.0, -6500.0
34, -9000.0, -5500.0
35, -9000.0, -4500.0
36, -9000.0, -3500.0
37, -9000.0, -2500.0
38, -9000.0, -1500.0
39, -9000.0, -500.0
40, -9000.0, 500.0
41, -9000.0, 1500.0
42, -9000.0, 2500.0
43, -9000.0, 3500.0
44, -9000.0, 4500.0
45, -9000.0, 5500.0
46, -9000.0, 6500.0
47, -9000.0, 7500.0
48, -9000.0, 8500.0
49, -9000.0, 9500.0
50, -9000.0, 10500.0
51, -9000.0, 11500.0
52, -9000.0, 12500.0
53, -8000.0, -12500.0
54, -8000.0, -11500.0
55, -8000.0, -10500.0
56, -8000.0, -9500.0
57, -8000.0, -8500.0
58, -8000.0, -7500.0
59, -8000.0, -6500.0
60, -8000.0, -5500.0
61, -8000.0, -4500.0
62, -8000.0, -3500.0
63, -8000.0, -2500.0
64, -8000.0, -1500.0
65, -8000.0, -500.0
66, -8000.0, 500.0
67, -8000.0, 1500.0
68, -8000.0, 2500.0
69, -8000.0, 3500.0
70, -8000.0, 4500.0
71, -8000.0, 5500.0
72, -8000.0, 6500.0
73, -8000.0, 7500.0
74, -8000.0, 8500.0
75, -8000.0, 9500.0
76, -8000.0, 10500.0
