1, -10000.0, -12500.0
2, -10000.0, -10500.0
3, -10000.0, -8500.0
4, -10000.0, -6500.0
5, -10000.0, -4500.0
6, -10000.0, -2500.0
7, -10000.0, -500.0
8, -10000.0, 1500.0
9, -10000.0, 3500.0
10, -10000.0, 5500.0
11, -10000.0, 7500.0
12, -10000.0, 9500.0
13, -10000.0, 11500.0
14, -8000.0, -12500.0
15, -8000.0, -10500.0
16, -8000.0, -8500.0
17, -8000.0, -6500.0
18, -8000.0, -4500.0
19, -8000.0, -2500.0
20, -8000.0, -500.0
21, -8000.0, 1500.0
22, -8000.0, 3500.0
23, -8000.0, 5500.0
24, -8000.0, 7500.0
25, -8000.0, 9500.0
26, -8000.0, 11500.0
27, -6000.0, -12500.0
28, -6000.0, -10500.0
29, -6000.0, -8500.0
30, -6000.0, -6500.0
31, -6000.0, -4500.0
32, -6000.0, -2500.0
33, -6000.0, -500.0
34, -6000.0, 1500.0
35, -6000.0, 3500.0
36, -6000.0, 5500.0
37, -6000.0, 7500.0
38, -6000.0, 9500.0
39, -6000.0, 11500.0
40, -4000.0, -12500.0
41, -4000.0, -10500.0
42, -4000.0, -8500.0
43, -4000.0, -6500.0
44, -4000.0, -4500.0
45, -4000.0, -2500.0
46, -4000.0, -500.0
47, -4000.0, 1500.0
48, -4000.0, 3500.0
49, -4000.0, 5500.0
50, -4000.0, 7500.0
51, -4000.0, 9500.0
52, -4000.0, 11500.0
53, -2000.0, -12500.0
54, -2000.0, -10500.0
55, -2000.0, -8500.0
56, -2000.0, -6500.0
57, -2000.0, -4500.0
58, -2000.0, -2500.0
59, -2000.0, -500.0
60, -2000.0, 1500.0
61, -2000.0, 3500.0
62, -2000.0, 5500.0
63, -2000.0, 7500.0
64, -2000.0, 9500.0
65, -2000.0, 11500.0
66, 0.0, -12500.0
67, 0.0, -10500.0
68, 0.0, -8500.0
69, 0.0, -6500.0
70, 0.0, -4500.0
71, 0.0, -2500.0
72, 0.0, -500.0
73, 0.0, 1500.0
74, 0.0, 3500.0
75, 0.0, 5500.0
76, 0.0, 7500.0
77, 0.0, 9500.0
78, 0.0, 11500.0
79, 2000.0, -12500.0
80, 2000.0, -10500.0
81, 2000.0, -8500.0
82, 2000.0, -6500.0
83, 2000.0, -4500.0
84, 2000.0, -2500.0
85, 2000.0, -500.0
86, 2000.0, 1500.0
87, 2000.0, 3500.0
88, 2000.0, 5500.0
89, 2000.0, 7500.0
90, 2000.0, 9500.0
91, 2000.0, 11500.0
92, 4000.0, -12500.0
93, 4000.0, -10500.0
94, 4000.0, -8500.0
95, 4000.0, -6500.0
96, 4000.0, -4500.0
97, 4000.0, -2500.0
98, 4000.0, -500.0
99, 4000.0, 1500.0
100, 4000.0, 3500.0
101, 4000.0, 5500.0
102, 4000.0, 7500.0
103, 4000.0, 9500.0
104, 4000.0, 11500.0
105, 6000.0, -12500.0
106, 6000.0, -10500.0
107, 6000.0, -8500.0
108, 6000.0, -6500.0
109, 6000.0, -4500.0
110, 6000.0, -2500.0
111, 6000.0, -500.0
112, 6000.0, 1500.0
113, 6000.0, 3500.0
114, 6000.0, 5500.0
115, 6000.0, 7500.0
116, 6000.0, 9500.0
117, 6000.0, 11500.0
118, 8000.0, -12500.0
119, 8000.0, -10500.0
120, 8000.0, -8500.0
121, 8000.0, -6500.0
122, 8000.0, -4500.0
123, 8000.0, -2500.0
124, 8000.0, -500.0
125, 8000.0, 1500.0
126, 8000.0, 3500.0
127, 8000.0, 5500.0
128, 8000.0, 7500.0
129, 8000.0, 9500.0
130, 8000.0, 11500.0
131, 10000.0, -12500.0
132, 10000.0, -10500.0
133, 10000.0, -8500.0
134, 10000.0, -6500.0
135, 10000.0, -4500.0
136, 10000.0, -2500.0
137, 10000.0, -500.0
138, 10000.0, 1500.0
139, 10000.0, 3500.0
140, 10000.0, 5500.0
141, 10000.0, 7500.0
142, 10000.0, 9500.0
143, 10000.0, 11500.0
