1, 1 
2, 3 
3, 5 
4, 7 
5, 9 
6, 11 
7, 13 
8, 15 
9, 17 
10, 19 
11, 21 
12, 23 
13, 25 
14, 53 
15, 55 
16, 57 
17, 59 
18, 61 
19, 63 
20, 65 
21, 67 
22, 69 
23, 71 
24, 73 
25, 75 
26, 77 
27, 105 
28, 107 
29, 109 
30, 111 
31, 113 
32, 115 
33, 117 
34, 119 
35, 121 
36, 123 
37, 125 
38, 127 
39, 129 
40, 157 
41, 159 
42, 161 
43, 163 
44, 165 
45, 167 
46, 169 
47, 171 
48, 173 
49, 175 
50, 177 
51, 179 
52, 181 
53, 209 
54, 211 
55, 213 
56, 215 
57, 217 
58, 219 
59, 221 
60, 223 
61, 225 
62, 227 
63, 229 
64, 231 
65, 233 
66, 261 
67, 263 
68, 265 
69, 267 
70, 269 
71, 271 
72, 273 
73, 275 
74, 277 
75, 279 
76, 281 
77, 283 
78, 285 
79, 313 
80, 315 
81, 317 
82, 319 
83, 321 
84, 323 
85, 325 
86, 327 
87, 329 
88, 331 
89, 333 
90, 335 
91, 337 
92, 365 
93, 367 
94, 369 
95, 371 
96, 373 
97, 375 
98, 377 
99, 379 
100, 381 
101, 383 
102, 385 
103, 387 
104, 389 
105, 417 
106, 419 
107, 421 
108, 423 
109, 425 
110, 427 
111, 429 
112, 431 
113, 433 
114, 435 
115, 437 
116, 439 
117, 441 
118, 469 
119, 471 
120, 473 
121, 475 
122, 477 
123, 479 
124, 481 
125, 483 
126, 485 
127, 487 
128, 489 
129, 491 
130, 493 
131, 521 
132, 523 
133, 525 
134, 527 
135, 529 
136, 531 
137, 533 
138, 535 
139, 537 
140, 539 
141, 541 
142, 543 
143, 545 
